N	mm	vv	age	interval.length.MY	MY.per.meter	age.in.MY	dimension	generation.time	log	taxa	species
30	15.745894	0.844459913	3.0627477	1.0232234	NA	3.0627477	linear	1	no	diatom	Rhizosolenia_bergonii
30	14.548121	2.913761944	3.045371	NA	NA	3.045371	NA	NA	NA	NA	NA
30	14.808595	1.801241134	3.0222883	NA	NA	3.0222883	NA	NA	NA	NA	NA
30	15.039646	2.39074681	2.9965022	NA	NA	2.9965022	NA	NA	NA	NA	NA
30	14.453927	3.820904867	2.9722311	NA	NA	2.9722311	NA	NA	NA	NA	NA
30	13.281499	1.328181339	2.912851	NA	NA	2.912851	NA	NA	NA	NA	NA
30	14.060079	2.913128691	2.812444	NA	NA	2.812444	NA	NA	NA	NA	NA
30	12.799386	1.880404725	2.7449527	NA	NA	2.7449527	NA	NA	NA	NA	NA
30	13.580807	0.66741874	2.6757052	NA	NA	2.6757052	NA	NA	NA	NA	NA
30	11.61683	1.465778751	2.5744824	NA	NA	2.5744824	NA	NA	NA	NA	NA
30	12.019348	3.166983278	2.5093737	NA	NA	2.5093737	NA	NA	NA	NA	NA
30	11.08353	2.043660378	2.4851716	NA	NA	2.4851716	NA	NA	NA	NA	NA
30	11.431035	1.801075388	2.4566526	NA	NA	2.4566526	NA	NA	NA	NA	NA
30	12.712874	2.962923608	2.436079	NA	NA	2.436079	NA	NA	NA	NA	NA
30	10.900701	1.647866435	2.399856	NA	NA	2.399856	NA	NA	NA	NA	NA
30	11.073896	2.127744425	2.3795002	NA	NA	2.3795002	NA	NA	NA	NA	NA
30	10.750503	1.68585035	2.352468	NA	NA	2.352468	NA	NA	NA	NA	NA
30	10.253543	0.766377685	2.3417275	NA	NA	2.3417275	NA	NA	NA	NA	NA
30	8.616665	0.871713526	2.3081799	NA	NA	2.3081799	NA	NA	NA	NA	NA
30	9.255918	3.014428637	2.2796037	NA	NA	2.2796037	NA	NA	NA	NA	NA
30	10.1579895	3.59713044	2.2536855	NA	NA	2.2536855	NA	NA	NA	NA	NA
30	11.176392	4.171994162	2.22368	NA	NA	2.22368	NA	NA	NA	NA	NA
30	12.068953	8.091784718	2.093445	NA	NA	2.093445	NA	NA	NA	NA	NA
30	11.745807	2.717147558	2.0691226	NA	NA	2.0691226	NA	NA	NA	NA	NA
30	10.692796	0.871481995	2.0395243	NA	NA	2.0395243	NA	NA	NA	NA	NA
