N	mm	vv	age	interval.length.MY	MY.per.meter	age.in.MY	dimension	generation.time	log	taxa	species
30	3.846879	0.704758907	3.164261	1.1263977	NA	3.164261	linear	1	no	diatom	Rhizosolenia_prabergonii
30	3.8664732	0.412228203	3.1409748	NA	NA	3.1409748	NA	NA	NA	NA	NA
30	3.349125	0.294973143	3.1170182	NA	NA	3.1170182	NA	NA	NA	NA	NA
30	2.7293434	0.141805643	3.0392177	NA	NA	3.0392177	NA	NA	NA	NA	NA
30	1.9730325	0.365821506	2.9774628	NA	NA	2.9774628	NA	NA	NA	NA	NA
30	1.8479294	0.61458309	2.8800094	NA	NA	2.8800094	NA	NA	NA	NA	NA
30	1.4305958	0.308637614	2.8288126	NA	NA	2.8288126	NA	NA	NA	NA	NA
30	1.3056334	0.256215763	2.728319	NA	NA	2.728319	NA	NA	NA	NA	NA
30	1.2854501	0.237631583	2.6309965	NA	NA	2.6309965	NA	NA	NA	NA	NA
30	1.4781559	0.281618153	2.4680612	NA	NA	2.4680612	NA	NA	NA	NA	NA
30	1.0056987	0.192178927	2.4076743	NA	NA	2.4076743	NA	NA	NA	NA	NA
30	1.4336139	0.275253425	2.3636138	NA	NA	2.3636138	NA	NA	NA	NA	NA
30	1.0289054	0.141876296	2.306352	NA	NA	2.306352	NA	NA	NA	NA	NA
30	1.2171543	0.25009976	2.2396948	NA	NA	2.2396948	NA	NA	NA	NA	NA
30	1.2010316	0.181389047	2.1879857	NA	NA	2.1879857	NA	NA	NA	NA	NA
30	0.78977597	0.091483776	2.1388237	NA	NA	2.1388237	NA	NA	NA	NA	NA
30	0.99564874	0.220187022	2.0914454	NA	NA	2.0914454	NA	NA	NA	NA	NA
30	1.103055	0.141911592	2.0378633	NA	NA	2.0378633	NA	NA	NA	NA	NA
