N	mm	vv	level	interval.length.MY	MY.per.meter	age.in.MY	dimension	generation.time	log	taxa	species
7	0.474244286	0.000945076	-146.3414286	6.31	0.153951692	0	area	1	no	coccolith	Chiasmolithus_bidens_and_unclassified_forms
15	0.46293	0.001958773	-144.372	NA	NA	0.303196865	NA	NA	NA	NA	NA
13	0.442126429	0.002740791	-143.03	NA	NA	0.509800036	NA	NA	NA	NA	NA
12	0.431105833	0.001342529	-141.47	NA	NA	0.749964675	NA	NA	NA	NA	NA
12	0.472389167	0.00163973	-138.5575	NA	NA	1.198348978	NA	NA	NA	NA	NA
12	0.4660575	0.004710779	-135.4316667	NA	NA	1.679576303	NA	NA	NA	NA	NA
12	0.4339325	0.002326464	-132.485	NA	NA	2.133220627	NA	NA	NA	NA	NA
17	0.442834706	0.002383734	-129.5164706	NA	NA	2.590230751	NA	NA	NA	NA	NA
13	0.412356154	0.00212942	-126.38	NA	NA	3.073095706	NA	NA	NA	NA	NA
7	0.398788571	0.002736434	-123.3671429	NA	NA	3.536930154	NA	NA	NA	NA	NA
7	0.417858571	0.001366103	-120.3928571	NA	NA	3.994826485	NA	NA	NA	NA	NA
7	0.404842857	0.001659096	-117.2928571	NA	NA	4.47207673	NA	NA	NA	NA	NA
8	0.40114875	0.004894867	-114.3625	NA	NA	4.923210164	NA	NA	NA	NA	NA
7	0.39273	0.003557449	-111.3942857	NA	NA	5.380171777	NA	NA	NA	NA	NA
10	0.449896	0.02084537	-108.269	NA	NA	5.861314799	NA	NA	NA	NA	NA
11	0.393106364	0.007634477	-105.3545455	NA	NA	6.31	NA	NA	NA	NA	NA
