N	mm	vv	level	interval.length.MY	MY.per.meter	age.in.MY	dimension	generation.time	log	taxa	species
6	0.628381667	0.001370417	-151.255	3.38	0.157294656	0	area	1	no	coccolith	Cruciplacolithus_tenuis
7	0.602731429	0.001513151	-148.3042857	NA	NA	4.64E-01	NA	NA	NA	NA	NA
8	0.623365	0.006246955	-146.7675	NA	NA	7.06E-01	NA	NA	NA	NA	NA
10	0.533222	0.002785584	-144.836	NA	NA	1.01E+00	NA	NA	NA	NA	NA
9	0.563861111	0.002640059	-143.2411111	NA	NA	1.26E+00	NA	NA	NA	NA	NA
10	0.537831	0.002235207	-141.679	NA	NA	1.51E+00	NA	NA	NA	NA	NA
7	0.54048	0.003327887	-138.7728571	NA	NA	1.96E+00	NA	NA	NA	NA	NA
9	0.532323333	0.004748394	-132.8577778	NA	NA	2.89E+00	NA	NA	NA	NA	NA
12	0.5351375	0.009525542	-129.7666667	NA	NA	3.38E+00	NA	NA	NA	NA	NA
