N	mm	vv	age	interval.length.MY	MY.per.meter	age.in.MY	dimension	generation.time	log	taxa	species
30	18.44323	1.712604082	3.1674109	1.1314319	NA	3.1674109	linear	1	no	diatom	Rhizosolenia_prabergonii
30	18.541237	1.541438953	3.146154	NA	NA	3.146154	NA	NA	NA	NA	NA
30	17.413204	1.583381806	3.1163654	NA	NA	3.1163654	NA	NA	NA	NA	NA
30	14.886129	1.081739364	3.0367098	NA	NA	3.0367098	NA	NA	NA	NA	NA
30	14.727234	3.531734663	2.974156	NA	NA	2.974156	NA	NA	NA	NA	NA
30	12.7569275	1.986598634	2.9184887	NA	NA	2.9184887	NA	NA	NA	NA	NA
30	13.506915	1.801903523	2.8777428	NA	NA	2.8777428	NA	NA	NA	NA	NA
30	11.755123	1.301876436	2.8250062	NA	NA	2.8250062	NA	NA	NA	NA	NA
30	11.89368	1.047638226	2.725953	NA	NA	2.725953	NA	NA	NA	NA	NA
30	12.334393	1.190370464	2.6277723	NA	NA	2.6277723	NA	NA	NA	NA	NA
30	12.0457115	0.914990772	2.467298	NA	NA	2.467298	NA	NA	NA	NA	NA
30	10.678827	0.761526749	2.406305	NA	NA	2.406305	NA	NA	NA	NA	NA
30	12.501932	1.01485073	2.359009	NA	NA	2.359009	NA	NA	NA	NA	NA
30	12.008847	0.761747547	2.3077188	NA	NA	2.3077188	NA	NA	NA	NA	NA
30	12.5871	1.082532041	2.235738	NA	NA	2.235738	NA	NA	NA	NA	NA
30	13.771699	1.081475204	2.1816623	NA	NA	2.1816623	NA	NA	NA	NA	NA
30	12.69159	1.301876436	2.13266	NA	NA	2.13266	NA	NA	NA	NA	NA
30	12.568033	1.047898222	2.0842314	NA	NA	2.0842314	NA	NA	NA	NA	NA
30	14.273555	0.882455451	2.035979	NA	NA	2.035979	NA	NA	NA	NA	NA
