N	mm	vv	age	interval.length.MY	MY.per.meter	age.in.MY	dimension	generation.time	log	taxa	species
30	3.7044017	0.422849382	3.0132833	1.353352	NA	3.0132833	linear	1	no	diatom	Rhizosolenia_prabergonii
30	3.5694253	0.650937213	2.9733741	NA	NA	2.9733741	NA	NA	NA	NA	NA
30	2.9330158	0.433102718	2.9373994	NA	NA	2.9373994	NA	NA	NA	NA	NA
30	2.610288	0.318165601	2.9055262	NA	NA	2.9055262	NA	NA	NA	NA	NA
30	2.8362834	0.318544538	2.8758132	NA	NA	2.8758132	NA	NA	NA	NA	NA
30	2.646381	0.336249217	2.834453	NA	NA	2.834453	NA	NA	NA	NA	NA
30	2.2215033	0.221169674	2.7965775	NA	NA	2.7965775	NA	NA	NA	NA	NA
30	2.1415875	0.228602368	2.7612064	NA	NA	2.7612064	NA	NA	NA	NA	NA
30	2.2021997	0.283998824	2.713248	NA	NA	2.713248	NA	NA	NA	NA	NA
30	1.3464891	0.062926174	2.6807313	NA	NA	2.6807313	NA	NA	NA	NA	NA
30	1.2903531	0.041491449	2.651495	NA	NA	2.651495	NA	NA	NA	NA	NA
30	1.2421213	0.03843921	2.6237893	NA	NA	2.6237893	NA	NA	NA	NA	NA
30	1.6164149	0.141356373	2.5799322	NA	NA	2.5799322	NA	NA	NA	NA	NA
30	1.6850659	0.243637011	2.5365915	NA	NA	2.5365915	NA	NA	NA	NA	NA
30	1.4171968	0.079598296	2.5046256	NA	NA	2.5046256	NA	NA	NA	NA	NA
30	1.5088882	0.070892258	2.45044	NA	NA	2.45044	NA	NA	NA	NA	NA
30	1.4909962	0.083887043	2.3995266	NA	NA	2.3995266	NA	NA	NA	NA	NA
30	1.9198799	0.24383607	2.3494024	NA	NA	2.3494024	NA	NA	NA	NA	NA
30	1.7532867	0.199368322	2.3033717	NA	NA	2.3033717	NA	NA	NA	NA	NA
30	1.5941272	0.185559088	2.248066	NA	NA	2.248066	NA	NA	NA	NA	NA
30	1.3079628	0.048122539	2.155925	NA	NA	2.155925	NA	NA	NA	NA	NA
30	1.4314055	0.062825072	2.110948	NA	NA	2.110948	NA	NA	NA	NA	NA
30	1.2877855	0.044745575	2.0525286	NA	NA	2.0525286	NA	NA	NA	NA	NA
30	1.3567727	0.04149149	2.016906	NA	NA	2.016906	NA	NA	NA	NA	NA
30	1.2918587	0.062959943	1.9660723	NA	NA	1.9660723	NA	NA	NA	NA	NA
30	0.95137304	0.141508067	1.886373	NA	NA	1.886373	NA	NA	NA	NA	NA
30	1.5763562	0.236092396	1.6599313	NA	NA	1.6599313	NA	NA	NA	NA	NA
