N	mm	vv	age	interval.length.MY	MY.per.meter	age.in.MY	dimension	generation.time	log	taxa	species
30	20.742916	11.75146853	3.47091	1.3827738	NA	3.47091	linear	1	no	diatom	Rhizosolenia_prabergonii
30	16.798388	3.763848324	3.406656	NA	NA	3.406656	NA	NA	NA	NA	NA
30	15.684803	2.527991881	3.3526835	NA	NA	3.3526835	NA	NA	NA	NA	NA
30	19.67953	2.669874301	3.327512	NA	NA	3.327512	NA	NA	NA	NA	NA
30	19.034595	3.064647626	3.2937691	NA	NA	3.2937691	NA	NA	NA	NA	NA
30	17.25246	2.170878092	3.2670238	NA	NA	3.2670238	NA	NA	NA	NA	NA
30	18.969946	3.597366572	3.224688	NA	NA	3.224688	NA	NA	NA	NA	NA
30	19.514757	17.16299898	3.1202624	NA	NA	3.1202624	NA	NA	NA	NA	NA
30	20.70932	27.57856209	3.1024153	NA	NA	3.1024153	NA	NA	NA	NA	NA
30	18.431953	7.43979085	3.0838962	NA	NA	3.0838962	NA	NA	NA	NA	NA
30	21.22903	10.48766851	3.0427027	NA	NA	3.0427027	NA	NA	NA	NA	NA
30	19.622564	5.722675861	3.0226967	NA	NA	3.0226967	NA	NA	NA	NA	NA
30	18.39228	1.920793649	2.9687474	NA	NA	2.9687474	NA	NA	NA	NA	NA
30	17.569828	2.170334445	2.9079437	NA	NA	2.9079437	NA	NA	NA	NA	NA
30	17.641912	2.482208128	2.7385817	NA	NA	2.7385817	NA	NA	NA	NA	NA
30	21.845951	8.341962068	2.449186	NA	NA	2.449186	NA	NA	NA	NA	NA
30	23.038908	12.87735378	2.413727	NA	NA	2.413727	NA	NA	NA	NA	NA
30	16.472721	3.763848324	2.3946962	NA	NA	2.3946962	NA	NA	NA	NA	NA
30	17.402115	3.37784149	2.348451	NA	NA	2.348451	NA	NA	NA	NA	NA
30	17.34006	7.927355589	2.3078196	NA	NA	2.3078196	NA	NA	NA	NA	NA
30	17.512392	1.961096353	2.2779803	NA	NA	2.2779803	NA	NA	NA	NA	NA
30	17.713652	2.913548576	2.245426	NA	NA	2.245426	NA	NA	NA	NA	NA
30	18.399519	5.653390715	2.0881362	NA	NA	2.0881362	NA	NA	NA	NA	NA
