N	mm	vv	age	interval.length.MY	MY.per.meter	age.in.MY	dimension	generation.time	log	taxa	species
30	4.6163673	1.073595839	3.2749963	1.61977	NA	3.2749963	linear	1	no	diatom	Rhizosolenia_bergonii
30	4.290297	1.224851293	3.1675212	NA	NA	3.1675212	NA	NA	NA	NA	NA
30	3.7080965	0.337338165	3.1344705	NA	NA	3.1344705	NA	NA	NA	NA	NA
30	4.2089562	0.977854779	3.095151	NA	NA	3.095151	NA	NA	NA	NA	NA
30	3.9404361	0.759590513	3.0539126	NA	NA	3.0539126	NA	NA	NA	NA	NA
30	4.205687	0.533358539	3.0118654	NA	NA	3.0118654	NA	NA	NA	NA	NA
30	4.0392723	0.786987395	2.972015	NA	NA	2.972015	NA	NA	NA	NA	NA
30	3.755295	0.556263881	2.9369695	NA	NA	2.9369695	NA	NA	NA	NA	NA
30	4.7871413	0.556534949	2.8258944	NA	NA	2.8258944	NA	NA	NA	NA	NA
30	3.9457834	0.829434597	2.7901514	NA	NA	2.7901514	NA	NA	NA	NA	NA
30	4.9647756	0.99368221	2.7515893	NA	NA	2.7515893	NA	NA	NA	NA	NA
30	4.9472604	1.405047747	2.7053432	NA	NA	2.7053432	NA	NA	NA	NA	NA
30	5.2597303	1.139776593	2.6663094	NA	NA	2.6663094	NA	NA	NA	NA	NA
30	4.3636675	0.260574006	2.636819	NA	NA	2.636819	NA	NA	NA	NA	NA
30	5.0925283	0.556354428	2.6064086	NA	NA	2.6064086	NA	NA	NA	NA	NA
30	4.7675476	1.260118503	2.5266953	NA	NA	2.5266953	NA	NA	NA	NA	NA
30	4.530607	0.692417703	2.4900362	NA	NA	2.4900362	NA	NA	NA	NA	NA
30	4.4345355	0.544170307	2.442367	NA	NA	2.442367	NA	NA	NA	NA	NA
30	4.628717	0.628543732	2.3896306	NA	NA	2.3896306	NA	NA	NA	NA	NA
30	4.89758	0.917091607	2.2396088	NA	NA	2.2396088	NA	NA	NA	NA	NA
30	4.782117	0.94740555	2.0978816	NA	NA	2.0978816	NA	NA	NA	NA	NA
30	4.4860525	0.556173639	1.9548854	NA	NA	1.9548854	NA	NA	NA	NA	NA
30	3.7520864	0.499345177	1.6552263	NA	NA	1.6552263	NA	NA	NA	NA	NA
